bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-035_task-rest_run-01_bold	0.0015150420168067225	0.007822414957983194	6	22.69815303286919	1.1041327478059078	1.007755385021097	0.5203708670932876	822.8419799804688	0.13841564646258867	47	19.747899159663866	2.2767730974842766	2.278321509433962	2.613165283018868	1.9388325	0.108	-0.012541228905320168	0.0335615873336792	238	64	64	40	4.264789952131068	2.5	3.3125	3.3125	4.0	69.93253801350467	13.50538444519043	59.397308349609375	30.21428680419922	99895.0	20.247900009155273	220.28278350830072	80.30844116210938	2.2129196104044526	156.8257293701172	900.4722290039062	892.544189453125	30400.0	559.9132934570313	1243.7082458496093	209.27865600585938	51.095489501953125
sub-035_task-rest_run-02_bold	0.0008176639344262296	0.006383085409836065	0	21.865348847613173	1.1072551219753084	0.9925629598765433	0.5206372645148322	826.8258666992188	0.09053147080620523	8	3.278688524590164	2.27246893081761	2.274478490566038	2.6088483018867925	1.93408	0.066917	-0.01316255796700716	0.03235850855708122	244	64	64	40	4.2526183548435315	2.5	3.3125	3.3125	4.0	68.8121498107322	13.629003524780273	60.47987365722656	30.4426212310791	100040.0	20.446720123291016	225.78010559081997	81.74940490722656	2.407560165174904	157.6905517578125	911.7174682617188	903.047119140625	30352.0	568.6882843017579	1259.7591064453125	212.34735107421875	60.269439697265625
sub-035_task-rest_run-03_bold	0.0006032786885245902	0.007076476106557377	0	22.076739111522638	1.094806834074074	0.9906746777777778	0.5216527696772921	811.7598876953125	0.07778373650757157	6	2.459016393442623	2.282358962264151	2.2883199999999997	2.619661886792453	1.939095	0.0607979	-0.012915502302348614	0.03210800513625145	244	64	64	40	4.25189662636936	2.5	3.3125	3.3125	4.0	62.12275834092202	13.859899520874023	61.30867385864258	30.647539138793945	100073.0	20.487703323364258	230.21310424804688	82.9638900756836	2.4415743203793943	158.36502075195312	911.5098266601562	902.8565063476562	30316.0	573.2991485595703	1262.0747375488281	212.33856201171875	56.121795654296875
sub-036_task-rest_run-01_bold	0.0004361885245901639	0.006111304467213115	0	20.302375267695464	1.0409234533744853	0.9667148067901236	0.5135407848326705	911.4417724609375	0.11175147692360207	26	10.655737704918034	2.254735157232705	2.2672603773584905	2.5795350943396227	1.91741	0.0538783	-0.009541050530970097	0.03514356166124344	244	64	64	40	4.333496574727533	2.5	3.3125	3.3125	4.0	89.49864170873151	11.623845100402832	55.38861083984375	28.184425354003906	100013.0	19.647539138793945	203.75654602050773	77.42817687988281	2.0423978157981875	152.31307983398438	883.3607177734375	875.9876708984375	30116.0	550.5061187744141	1217.5184020996094	202.14002990722656	60.66181945800781
sub-036_task-rest_run-02_bold	0.0023118032786885244	0.006281467418032786	0	20.878929734526753	1.0816454674074072	1.0102637808641977	0.5148954782640857	895.2362670898438	0.12186504066433383	32	13.114754098360656	2.262735251572327	2.281325283018868	2.582315471698113	1.924565	0.068628	-0.009084074757993221	0.03452206775546074	244	64	64	40	4.315052404123584	2.5	3.3125	3.3125	4.0	82.45044433417446	11.933733940124512	56.637779235839844	28.549179077148438	99884.0	19.807376861572266	211.20244979858384	79.36315155029297	2.029721237818829	153.33993530273438	887.021484375	879.3585205078125	30192.0	551.9782501220703	1223.2476806640616	203.7852325439453	60.56479263305664
sub-036_task-rest_run-03_bold	0.0005480327868852459	0.006489908155737706	0	19.20666192279835	1.0380727231687243	0.9816600247736632	0.5152846003510713	897.2050170898438	0.08544622773398741	3	1.2295081967213115	2.2718323427672957	2.293062641509434	2.588461886792453	1.9339725	0.0555733	-0.009174210950732231	0.034052953124046326	244	64	64	40	4.330883325593304	2.5	3.3125	3.3125	4.0	83.8935832256604	11.967150688171387	57.002132415771484	28.600406646728516	99892.0	19.795080184936523	212.81617736816398	80.0353775024414	2.073468686334201	155.26611328125	889.9966430664062	881.9548950195312	30183.0	557.6815368652344	1226.7790771484367	203.6398162841797	60.553138732910156
sub-037_task-rest_run-01_bold	0.0005170081967213116	0.007159197049180327	0	20.475499950082312	1.0057013076131682	0.9610910326748971	0.5224872270729697	794.115966796875	0.11148792255334632	10	4.098360655737705	2.3035364150943396	2.3176181132075473	2.6278611320754712	1.96513	0.0482269	-0.010779269970953465	0.031793031841516495	244	64	64	40	4.205877028934246	2.5	3.3125	3.3125	4.0	84.01206621521541	12.249693870544434	56.70397186279297	28.348358154296875	100019.0	19.299179077148438	210.54342956542948	79.88851165771484	1.993856381304015	145.3284149169922	823.2738647460938	818.381103515625	30500.0	499.1757904052734	1139.3706359863281	194.57717895507812	55.005958557128906
sub-037_task-rest_run-02_bold	0.000602704918032787	0.00601155463114754	0	20.79244252600822	1.0672567293415647	0.9895020853497944	0.5242068794460256	782.1925048828125	0.1000405960881729	7	2.8688524590163933	2.2870663050314466	2.2992815094339623	2.612144905660377	1.9497725	0.0733305	-0.010772204957902431	0.03215354308485985	244	64	64	40	4.2116150417786615	2.5	3.3125	3.3125	4.0	78.07439115154429	12.608193397521973	58.524681091308594	28.737703323364258	100215.0	19.483606338500977	221.4835968017578	82.70388793945312	2.013882083295753	147.06927490234375	829.3556518554688	824.5573120117188	30409.0	500.50325317382817	1150.1015624999998	195.7785186767578	59.55613708496094
sub-037_task-rest_run-03_bold	0.0006070901639344262	0.006601141188524591	0	21.173720395432095	1.0603318630864196	0.9823922630864196	0.5248352216954468	776.935791015625	0.0889651095376974	3	1.2295081967213115	2.2878933018867924	2.298028679245283	2.6166762264150942	1.948975	0.0629505	-0.010963546112179756	0.03276968374848366	244	64	64	40	4.245190870090938	2.5	3.3125	3.3125	4.0	80.32314592679255	12.705414772033691	58.987510681152344	28.819669723510742	100250.0	19.536884307861328	224.5508110046383	83.32478332519531	2.0173745376773136	145.2464599609375	829.1514282226562	824.559326171875	30338.0	502.215348815918	1147.6486633300779	194.2305450439453	57.87738037109375
sub-038_task-rest_run-01_bold	0.0008211065573770493	0.007298838278688526	0	22.331798247613172	1.066479683045267	0.9659945848148148	0.5109614068443649	925.7935791015625	0.09567213325066308	9	3.6885245901639343	2.3046643710691828	2.303571320754717	2.6967667924528302	1.913655	0.0760069	-0.007802385836839676	0.03653690591454506	244	64	64	39	3.919117546254084	2.5	3.3125	3.3125	4.0	80.98152013272971	10.542275428771973	55.639732360839844	28.110654830932617	96906.0	20.385244369506836	206.56453323364258	78.47063446044922	2.124227189071874	177.36538696289062	903.7835693359375	887.2499389648438	29628.0	555.9960754394531	1290.6261901855466	226.38641357421875	52.60232925415039
sub-038_task-rest_run-02_bold	0.0006350819672131147	0.00555686655737705	0	21.894357610740748	1.0939843302880663	0.9968918366666667	0.51201761542122	923.3786010742188	0.08654313542542491	2	0.819672131147541	2.3087620125786166	2.306855849056604	2.7030701886792454	1.91636	0.0841197	-0.008000698871910572	0.037004195153713226	244	64	64	39	3.9035531752669272	2.5	3.3125	3.3125	4.0	84.65460133007812	10.530118942260742	56.90581512451172	28.14344024658203	96906.0	20.5286865234375	212.32068634033203	82.271484375	2.1887509221979116	177.80892944335938	904.1676025390625	887.5245361328125	29571.0	556.0798645019531	1296.3462524414062	227.35940551757812	59.79186248779297
sub-038_task-rest_run-03_bold	0.0005620901639344262	0.0067714858606557375	0	21.860559565596716	1.0808952022222222	0.9939485743621397	0.5140329105331815	898.4161987304688	0.11257701560273972	21	8.60655737704918	2.3162210220125785	2.318360754716981	2.7082898113207543	1.9220125	0.0423345	-0.006562994793057442	0.03454350680112839	244	64	64	39	3.859398640747497	2.5	3.3125	3.3125	4.0	41.122485456491496	10.827856063842773	57.53399658203125	28.405736923217773	96924.0	20.532785415649414	220.32600784301746	78.72430419921875	2.1185281459027845	178.65963745117188	898.755126953125	883.4507446289062	29593.0	541.4704467773438	1288.2729248046876	228.90504455566406	62.817142486572266
sub-039_task-rest_run-01_bold	0.00097850622406639	0.007951611908713692	3	28.664112519958337	1.1159105903750002	0.9741459492499999	0.5280850391562362	698.0143432617188	0.22908720758742393	120	49.79253112033195	2.3198425628930814	2.3544	2.5691501886792456	2.0359775	0.0293884	-0.006851978600025177	0.0442894846200943	241	64	64	40	3.6964999731525627	2.5	3.3125	3.3125	4.0	40.554998647099694	5.536688804626465	44.02284240722656	22.966806411743164	96929.0	18.676349639892578	156.78590698242135	59.90663146972656	1.62656087064755	140.21051025390625	654.510986328125	647.10791015625	32634.0	382.7168273925781	955.7108398437499	175.05694580078125	45.56379699707031
sub-039_task-rest_run-02_bold	0.0006331967213114755	0.005493731844262295	0	28.03950099407408	1.1319712704526754	0.9827114409876546	0.5301113776048211	693.7080078125	0.1979102948536102	108	44.26229508196721	2.3020670597484276	2.3313750943396228	2.54553358490566	2.0292925	0.0261479	-0.007263032719492912	0.04483344033360481	244	64	64	40	3.707995898962182	2.5	3.3125	3.3125	4.0	37.318793424757715	5.596214771270752	45.469417572021484	23.081966400146484	97030.0	18.893442153930664	164.557373046875	62.52666091918945	1.6266596860548477	141.5976104736328	656.730224609375	648.7110595703125	32516.0	387.48767852783203	957.9600067138672	174.94654846191406	55.215423583984375
sub-039_task-rest_run-03_bold	0.000759917695473251	0.005550697613168724	1	27.880675638925606	1.13565031338843	0.9918526583057852	0.5320749722518769	680.0776977539062	0.19241983570042387	91	37.44855967078189	2.299470817610063	2.3296543396226417	2.543058113207547	2.0257	0.0225185	-0.007489695679396391	0.04520927742123604	243	64	64	40	3.7335067736941414	2.5	3.3125	3.3125	4.0	35.235484758754104	5.79617977142334	46.577484130859375	23.362138748168945	96981.0	19.024690628051758	170.6625518798828	64.04826354980469	1.5655290520157639	141.31088256835938	658.7693481445312	650.79833984375	32402.0	390.1666503906251	958.9606628417965	174.31019592285156	55.12516403198242
sub-040_task-rest_run-01_bold	0.00445639344262295	0.01361901106557377	0	29.027154255349796	0.9485131260082307	0.8977868902469136	0.5343003320540746	623.1276245117188	0.22436480788620453	78	31.9672131147541	2.487219135220126	2.569766037735849	2.8351788679245282	2.0567125	0.0234331	-0.006733844522386789	0.0402827151119709	244	64	64	35	2.678276988205122	2.5	3.3125	3.3125	4.0	37.1432924262993	12.030952453613281	59.600215911865234	29.737703323364258	80557.0	19.811473846435547	228.60080871582022	83.37503814697266	2.089544638524533	247.95309448242188	823.9971923828125	793.0450439453125	31253.0	403.16145019531245	1361.2720703124983	296.09796142578125	26.075061798095703
sub-040_task-rest_run-02_bold	0.0027545081967213117	0.006454720901639344	0	22.34735840946502	1.0321400074485596	0.8870905359670784	0.5335438801015517	616.0173950195312	0.09497199189183049	9	3.6885245901639343	2.410079575471698	2.498804528301887	2.7562716981132076	1.9751625	0.041245	-0.006466549355536699	0.03951166197657585	244	64	64	35	2.641091701140405	2.5	3.3125	3.3125	4.0	37.40262059668254	11.50839614868164	61.23054122924805	30.008195877075195	80775.0	21.51229476928711	242.08441314697268	87.44935607910156	1.977043707256577	253.8531036376953	837.89599609375	804.2417602539062	30991.0	407.7499694824219	1389.799072265625	304.5061950683594	45.05971908569336
sub-041_task-rest_run-01_bold	0.002918041666666667	0.006451053416666667	0	15.512255939958157	1.1776497258158998	1.0249146419246862	0.5159795751701969	3281.2646484375	0.0967353507981979	24	10.0	2.6161880188679247	2.647121509433962	3.0268075471698115	2.174635	0.0516751	0.0018500278238207102	0.034908704459667206	240	64	64	35	3.9638885034168285	2.5	3.3125	3.3125	4.0	53.78342232565923	31.097585678100586	167.3361358642578	56.279170989990234	78617.0	0.36666667461395264	790.7175537109371	319.00811767578125	1.1949253404362228	685.4628295898438	3274.7578125	3330.9208984375	32399.0	1732.8830444335938	4535.3873535156235	840.3035278320312	79.21160888671875
sub-041_task-rest_run-02_bold	0.001184791666666667	0.005337046791666666	0	14.424279056945604	1.1637423983263604	1.0005403598326361	0.517977772681944	3253.99951171875	0.06787492227574408	8	3.3333333333333335	2.6112817452830193	2.640827169811321	3.022490566037736	2.1705275	0.0542284	0.0023092557676136494	0.03553035110235214	240	64	64	35	3.9843717170728157	2.5	3.3125	3.3125	4.0	59.00659779031692	32.00876998901367	171.84144592285156	56.82083511352539	78500.0	0.2666666805744171	820.912744140625	328.82958984375	1.1960658149949444	684.3197631835938	3281.160400390625	3334.6708984375	32453.0	1752.454248046875	4546.079492187499	836.9248046875	85.56763458251953
sub-042_task-rest_run-01_bold	0.007028375	0.014983018958333335	0	29.47223295393305	1.1901724947280345	0.8986527219665277	0.46211131331710964	91425.7109375	0.15411347723195662	49	20.416666666666668	2.5327208578734273	2.5589556573303924	2.86063691628989	2.17857	0.0416466	-0.015246512368321419	0.026628505438566208	240	64	64	40	3.613073950620312	2.5	3.312999963760376	3.312999963760376	4.0	63.75929379901264	4353.15234375	35715.56640625	2945.66943359375	98522.0	6.040802454948426	175135.00390624994	92760.0234375	3.3654853057755902	184244.46875	924151.0625	907980.375	31197.0	546446.8250000001	1318623.0999999992	251300.09375	34.99099349975586
sub-042_task-rest_run-02_bold	0.0007442083333333333	0.008209362750000001	0	28.61287817707112	1.2884285402928877	1.2690990018828454	0.4644826170860316	95785.546875	0.131119933375058	35	14.583333333333334	2.464238830791521	2.491147023929439	2.7996619684451245	2.1019075	0.0285169	-0.014923889189958572	0.025763869285583496	240	64	64	40	3.753740167557958	2.5	3.312999963760376	3.312999963760376	4.0	54.420043336284145	4330.6025390625	36766.58984375	2928.0146484375	98678.0	5.7508955001831055	183556.08984374994	92475.4453125	3.537709148292511	177544.125	924652.1875	907275.5625	31010.0	572089.55	1305253.18125	241695.1875	47.7586555480957
sub-042_task-rest_run-03_bold	0.0011779583333333334	0.007401127375	0	27.982579179330546	1.3096500614225937	0.9569042812970708	0.46597791892455653	104262.2109375	0.12840759351549022	29	12.083333333333334	2.4667389724304254	2.4974766346234873	2.8002052826677892	2.102535	0.0406143	-0.015256628394126892	0.025720546022057533	240	64	64	40	3.744681036105673	2.5	3.312999963760376	3.312999963760376	4.0	53.032173391783715	4193.498046875	37489.0234375	2831.13330078125	98546.0	1.9093936681747437	187720.67578125	93592.5703125	3.557029923308243	178871.328125	929472.375	911353.75	31112.0	574647.165625	1314276.5499999998	243368.953125	52.04557800292969
sub-043_task-rest_run-01_bold	0.002865	0.006781291557377049	0	25.394905636296304	1.3126252739094648	1.0121738716049384	0.5199780275993259	2033.29833984375	0.1830222719200445	94	38.52459016393443	2.289394553348197	2.2782098113207545	2.547278490566038	2.042695358157799	0.0443018	-0.01739133894443512	0.03889370337128639	244	64	64	40	4.104764932313377	2.5	3.3125	3.3125	3.8399999141693115	30.594865603609946	7.510231018066406	26.72167205810547	9.327868461608887	95589.0	3.5122947692871094	109.87048645019516	44.86259460449219	3.231814417291769	72.65357208251953	445.8265380859375	445.411865234375	33900.0	252.95654067993163	607.6030395507812	108.50933074951172	65.28584289550781
sub-043_task-rest_run-02_bold	0.053857901234567906	0.02135088411522634	1	26.96573682272726	1.350953638636363	1.2067704847933884	0.5210404524660518	1972.71142578125	0.19013198561518058	57	23.45679012345679	2.3250865669732024	2.299009811320755	2.581041509433962	2.09520838016489	0.0214885	-0.01680630072951317	0.03986187279224396	243	64	64	40	4.106926282598279	2.5	3.3125	3.3125	3.8399999141693115	31.909430634540954	7.821794033050537	27.559608459472656	9.596707344055176	95758.0	3.576131582260132	112.41748580932611	46.17253112792969	3.322941528568264	73.47116088867188	450.37969970703125	448.9547119140625	33753.0	260.64360351562505	613.3678955078125	109.31485748291016	36.16370391845703
sub-043_task-rest_run-03_bold	0.01829950819672131	0.02941228446721312	0	26.180263825226334	1.0275401265843616	0.8873966317695474	0.5174280371194037	2156.115966796875	0.18770927316768915	62	25.40983606557377	2.3427196802859886	2.320283773584906	2.598541886792453	2.1093333804806087	0.0195496	-0.012510676868259907	0.04370173066854477	244	64	64	40	4.11902149005526	2.5	3.3125	3.3125	3.8399999141693115	34.17738790860951	7.5345354080200195	26.84858512878418	9.290983200073242	96123.0	3.4672129154205322	109.95450057983396	45.46416473388672	3.3170884833929515	72.95130920410156	450.60638427734375	449.8565368652344	33562.0	258.03277587890625	612.9559020996089	109.2127914428711	30.711719512939453
sub-044_task-rest_run-01_bold	0.001781115702479339	0.010936244049586779	0	18.52751527692945	1.1686607535269706	0.9626525665560163	0.49802372529164085	2363.093994140625	0.1002089284211597	21	8.677685950413224	2.357340393081761	2.3615215094339623	2.704027169811321	2.0064725	0.0352173	-0.012885110452771187	0.028614217415452003	242	64	64	40	4.6037867872086675	2.5	3.3125	3.3125	4.0	21.488025305392586	9.68592643737793	29.175052642822266	10.995867729187012	99673.0	3.5991733074188232	126.41735076904297	45.70402908325195	3.041251647337895	87.6695785522461	548.8091430664062	549.0123901367188	30657.0	344.3297424316406	726.9239501953124	119.25040435791016	52.53144073486328
sub-044_task-rest_run-02_bold	0.0010270661157024794	0.005971539876033058	0	18.121564500829873	1.1881079902904563	0.9683631012448135	0.49988885888905915	2248.381591796875	0.1121152074133938	19	7.851239669421488	2.321860503144654	2.322393962264151	2.6704875471698113	1.9727	0.0474642	-0.012684126384556293	0.02806699089705944	242	64	64	40	4.608435796341762	2.5	3.3125	3.3125	4.0	18.60474268569992	9.955489158630371	29.917816162109375	11.21900749206543	99727.0	3.611570119857788	131.95371704101558	46.703407287597656	3.0476789120364414	86.68933868408203	548.2640380859375	548.0247802734375	30645.0	343.906591796875	727.8677368164062	118.91580200195312	70.60945129394531
sub-044_task-rest_run-03_bold	0.008029669421487603	0.007727183471074381	0	18.74623132041494	1.2915134069294607	1.0870464531950201	0.5029315062637746	2103.812744140625	0.09495184111428301	9	3.71900826446281	2.327176902515723	2.3296754716981134	2.6709977358490566	1.9808575	0.0580505	-0.014097368344664574	0.026861632242798805	242	64	64	40	4.65313928538707	2.5	3.3125	3.3125	4.0	23.26442375288402	10.307762145996094	31.004308700561523	11.671487808227539	99700.0	3.7807849407196077	135.50432662963863	48.13243865966797	3.067747531358113	86.36148834228516	550.0311279296875	549.2252197265625	30692.0	351.0617645263672	729.46650390625	118.03134155273438	60.99863815307617
sub-045_task-rest_run-01_bold	0.0023575308641975313	0.006666745637860082	1	22.266540850413225	1.1425428574380156	1.0166294236776858	0.5250387748450035	662.3563842773438	0.11030949911762142	24	9.876543209876543	2.270603254716981	2.297005283018868	2.5849569811320756	1.9298475	0.0311917	-0.008799858391284943	0.03426911309361458	243	64	64	40	3.9943466150782134	2.5	3.3125	3.3125	4.0	38.752411714590295	8.200072288513184	47.77045440673828	25.80246925354004	99238.0	19.66666603088379	173.75781784057614	60.11958312988281	1.8573257070759857	143.55615234375	700.082763671875	695.2674560546875	30734.0	420.749365234375	988.6409271240234	174.06004333496094	58.57063293457031
sub-045_task-rest_run-02_bold	0.0008031147540983608	0.006498354795081968	0	22.713731765802464	1.1230239483950615	0.9948235943621407	0.5257080588063912	656.3778686523438	0.13107293777938317	34	13.934426229508198	2.2699535849056605	2.2954445283018865	2.5862762264150945	1.92814	0.035083	-0.009351116605103016	0.03465365990996361	244	64	64	40	4.016753483271299	2.5	3.3125	3.3125	4.0	41.63280529145056	8.445972442626953	48.45948791503906	25.991802215576172	99414.0	19.709014892578125	176.65306320190425	61.62394332885742	1.9195524434881737	143.672607421875	702.9448852539062	697.5286865234375	30652.0	425.2559219360352	990.5429656982421	173.65200805664062	61.85863494873047
sub-045_task-rest_run-03_bold	0.0007506967213114754	0.00543816024590164	0	21.960531745020578	1.1122034232921816	0.9964014737860084	0.5261643453950938	654.54345703125	0.10004842342956255	15	6.147540983606557	2.294600471698113	2.317159245283019	2.6153871698113207	1.951255	0.0336624	-0.01015841867774725	0.035629380494356155	244	64	64	40	4.010720241663315	2.5	3.3125	3.3125	4.0	57.03564429726273	8.664714813232422	49.17660903930664	26.147539138793945	99422.0	19.676227569580078	179.16310577392574	64.53124237060547	1.9264187521318066	143.8428192138672	705.3992309570312	701.2417602539062	30687.0	424.67292480468745	993.7794677734373	174.83900451660156	61.14874267578125
sub-046_task-rest_run-01_bold	0.0009215767634854772	0.002349773900414938	3	15.603642491624992	1.0601836943333336	1.0117498375416665	0.44521308637876744	13555.306640625	0.05760060244191019	0	0.0	2.688827383135999	2.724525283018868	3.000108679245283	2.341848187143844	0.0133078	-0.0069859144277870655	0.018084945157170296	241	64	64	40	3.7475169475508117	2.5	3.3125	3.3125	4.000050067901611	116.91885323827066	59.6732063293457	158.73451232910156	43.423240661621094	101469.0	0.7634854912757874	733.6813720703122	362.2862548828125	1.4923024946907182	1073.9947509765625	5042.04345703125	5001.3115234375	29415.0	2784.66240234375	7216.824023437499	1334.5440673828125	79.89503479003906
sub-046_task-rest_run-02_bold	0.0009680497925311204	0.0040000479668049795	3	18.38760949729166	1.0842111152499998	1.006327196125	0.44512924378088736	13469.0185546875	0.1367718869364192	43	17.842323651452283	2.6901628954723495	2.7288754716981134	2.990662641509434	2.3509505732095017	0.0319172	-0.006585146766155958	0.018638594076037407	241	64	64	40	3.7476989974467125	2.5	3.3125	3.3125	4.000050067901611	98.15745910766645	60.731327056884766	159.4176025390625	44.15768051147461	101553.0	0.7219917178153992	737.2888427734364	355.3428955078125	1.5514322259928734	1064.13916015625	5033.94580078125	4993.427734375	29375.0	2802.3295166015623	7205.7974609375	1332.3756103515625	69.1055908203125
sub-046_task-rest_run-03_bold	0.0008026141078838175	0.003592883651452282	3	18.201607425791675	1.0894740824583338	1.0047244277499996	0.44676962496193934	13513.7724609375	0.1353870786168102	39	16.182572614107883	2.6912781817873133	2.7296815094339624	2.993992452830189	2.3501605830977885	0.0394812	-0.006752275861799717	0.020610252395272255	241	64	64	40	3.745040445547522	2.5	3.3125	3.3125	4.000050067901611	100.95748265860976	60.62367248535156	162.6291961669922	43.81120681762695	101378.0	0.8215768337249756	756.9419555664062	362.89495849609375	1.6035848333136729	1061.869384765625	5046.005859375	5008.95068359375	29532.0	2802.838793945313	7227.026293945311	1337.4664306640625	72.71664428710938
sub-047_task-rest_run-01_bold	0.0015319277108433733	0.006539751606425703	1	26.353579613467755	1.297767461008064	0.9700809829838711	0.4751260053756948	43842.37890625	0.2775613660339908	151	60.6425702811245	2.563068726415094	2.607302641509434	2.883686037735849	2.1982175	0.0422986	-0.012331155128777027	0.027704017236828804	249	64	64	40	3.8970256358518505	2.5	3.3125	3.3125	4.0	40.224761713511164	5624.5732421875	34317.390625	3858.74072265625	98296.0	12.137105226516724	176027.42578125	78351.7890625	2.723597889320499	145129.75	765136.5625	771304.1875	31504.0	406784.85625	1044428.5687499999	197918.109375	64.27967071533203
sub-047_task-rest_run-02_bold	0.00359336	0.00364314188	0	24.16476353867472	1.4117535873092366	1.045949071044177	0.47745043967558015	44573.921875	0.21626444824382432	123	49.2	2.548132374213836	2.59027320754717	2.8648664150943395	2.1892575	0.0320217	-0.013143797405064106	0.026521990075707436	250	64	64	40	3.8715480979119965	2.5	3.3125	3.3125	4.0	38.894738575448905	5617.35595703125	35708.64453125	3850.7412109375	98263.0	10.705319213867188	184063.38124999992	81610.59375	2.8808930038292564	141592.40625	764941.75	771008.4375	31605.0	396101.98125	1044140.0499999998	199144.171875	83.88813781738281
sub-047_task-rest_run-03_bold	0.01862832	0.008805341119999999	0	31.386617231526085	1.4585666975100386	1.152482534056225	0.47984485165002927	39794.5078125	0.40173676013712156	158	63.2	2.5679806918238994	2.6050475471698116	2.8874445283018866	2.21145	0.0713664	-0.013298030942678452	0.02730715088546276	250	64	64	40	3.8705054669418706	2.5	3.3125	3.3125	4.0	37.24486082381606	5907.18994140625	36601.23046875	4090.240478515625	98095.0	26.05351982116699	188677.06718750004	82152.8828125	2.9264520443766617	142653.90625	767127.6875	772171.125	31702.0	396863.71406250005	1047951.5218749999	199498.21875	48.346736907958984
sub-048_task-rest_run-01_bold	0.004410079999999999	0.007197317999999999	0	20.767344103092366	1.259521462891566	2.985835438313252	0.45776521244497415	11911.7138671875	0.1876300293347532	95	38.0	2.309518254716981	2.3430762264150946	2.629286037735849	1.9561925	0.0253018	-0.0049324012361466885	0.022589774802327156	250	64	64	40	3.8469776207892026	2.5	3.3125	3.3125	4.0	47.86879330340319	12482.4697265625	71402.125	13971.1005859375	99887.0	435.3189117431641	408048.8781249999	173420.375	2.8025050651356187	336348.15625	1669923.375	1641243.25	29450.0	1072462.8250000002	2408103.0875	426624.625	65.063232421875
sub-048_task-rest_run-02_bold	0.017291720000000003	0.012383216840000003	0	22.066130059357434	1.2492612216064252	1.984947939839358	0.4638451320248584	10119.9765625	0.21216890137874111	56	22.4	2.317622468553459	2.331809811320755	2.6523350943396227	1.9687225	0.0174243	-0.0034248572774231434	0.03148660436272621	250	64	64	40	3.929122901670918	2.5	3.3125	3.3125	4.0	53.77380589773061	13117.0556640625	70526.7421875	15023.3193359375	99205.0	1254.731201171875	387992.28124999924	169853.421875	2.578298305547844	327281.5625	1645116.875	1616921.625	30060.0	1062271.1125	2366813.75	411515.4375	41.28960418701172
sub-048_task-rest_run-03_bold	0.0049235600000000004	0.00699949172	0	23.513150812249005	1.2108264691967874	2.5160836391566237	0.4600696531235556	11053.0302734375	0.33133594954031165	185	74.0	2.2952382232704402	2.3337116981132073	2.611595471698113	1.9404075	0.037932	-0.0023548458702862263	0.025149814784526825	250	64	64	40	3.923696719936579	2.5	3.3125	3.3125	4.0	50.26536317692424	12550.45703125	71053.359375	14241.4677734375	99629.0	874.3051879882813	401404.33124999923	173663.75	2.485858605757593	328356.09375	1636534.5	1606788.5	29522.0	1066598.84375	2352551.6624999996	409501.90625	57.16636657714844
sub-049_task-rest_run-01_bold	0.0009441393442622952	0.0073984736475409835	0	20.959315939547334	1.079653414567901	0.9694071344444442	0.5077698119136386	958.62158203125	0.05490747262353773	0	0.0	2.233049575471698	2.1904	2.5705962264150943	1.9381525	0.0290428	-0.004812739323824644	0.03480306640267372	244	64	64	40	4.551922606192649	2.5	3.3125	3.3125	4.0	94.61830462389342	9.61868667602539	49.52851104736328	27.786884307861328	99862.0	20.668031692504883	162.0612579345703	60.83357238769531	1.7202098118376714	162.42996215820312	900.1636352539062	892.067626953125	30328.0	586.3524200439454	1219.862432861328	195.9727783203125	54.817413330078125
sub-049_task-rest_run-02_bold	0.0020706995884773663	0.00960278757201646	1	21.33177039623967	1.0675873049586775	0.9722906296694213	0.5090554319046192	945.2007446289062	0.06900943142007042	3	1.2345679012345678	2.2635432547169807	2.2180830188679246	2.602119245283019	1.9704275	0.0393815	-0.004874839913100004	0.034561652690172195	243	64	64	40	4.460064116805733	2.5	3.3125	3.3125	4.0	85.27080265212605	9.902318954467773	50.577693939208984	28.1563777923584	99597.0	20.880657196044922	167.9078186035156	62.07721710205078	1.7169003697030716	164.47125244140625	905.5546875	896.9547119140625	30522.0	577.3386383056641	1232.484893798828	201.104736328125	47.42392349243164
sub-049_task-rest_run-03_bold	0.00047880658436214	0.006377033374485597	1	20.23595746884298	1.0503625680991737	0.9703710457851242	0.5100013110391212	929.1779174804688	0.06310069045174377	0	0.0	2.2385185849056604	2.2005283018867923	2.5666324528301887	1.948395	0.0440725	-0.006060670595616102	0.034123677760362625	243	64	64	40	4.478954638235993	2.5	3.3125	3.3125	4.0	89.53665286147967	10.39041805267334	51.88348388671875	28.60082244873047	99931.0	20.872426986694336	173.9650115966797	64.2833251953125	1.86148831074554	165.26138305664062	912.31201171875	903.6995849609375	30278.0	590.8516357421876	1240.1807800292966	201.7624053955078	58.09320068359375
